Location,Fuel_Type,Transmission,Owner_Type,Seats,Price,mileage_new,engine_new,power_new,age,make,model,KM_Driven
Kochi,Petrol,Manual,First,5,3.22,20.36,1197,78.9,8,hyundai,i10,37
Kochi,Petrol,Manual,First,5,7.65,18.6,1197,81.83,2,hyundai,i20,48
Pune,Petrol,Manual,Second,5,2.3,20.36,1197,78.9,10,hyundai,i10,72
Pune,Petrol,Manual,First,5,3.28,19.4,1198,86.8,8,honda,brio,65
Kochi,Petrol,Manual,First,5,7.09,20.73,1373,91.2,4,maruti,ciaz,25
Coimbatore,Diesel,Manual,First,5,6.46,19.3,1248,73.9,7,maruti,swift,38
Chennai,Diesel,Manual,First,5,4,22.07,1199,73.9,8,volkswagen,polo,60
Kolkata,Diesel,Manual,First,5,4.8,25.83,1498,99,5,ford,figo,4
Mumbai,Petrol,Manual,Second,5,1.1,17.3,1061,64,13,maruti,wagon,50
Delhi,Petrol,Manual,First,5,6.6,21.4,1197,83.1,2,maruti,baleno,13
Pune,Petrol,Manual,First,5,4.5,22,1197,81.8,7,maruti,dzire,74
Pune,Petrol,Manual,Second,5,1,14.7,1150,76,11,chevrolet,aveo,75
Chennai,Diesel,Manual,First,5,6.9,20.14,1498,88,3,volkswagen,polo,25
Kochi,Diesel,Manual,First,5,6.28,24,1186,73.97,2,hyundai,grand,32
Hyderabad,Diesel,Manual,First,5,3.7,22.95,1248,74,4,tata,bolt,100
Kochi,Petrol,Manual,First,5,3.45,21.1,814,55.2,5,hyundai,eon,43
Mumbai,Petrol,Manual,First,5,6.15,16.2,1199,74,4,volkswagen,polo,7
Mumbai,Petrol,Manual,First,7,2.9,15.1,1196,73,6,maruti,eeco,34
Ahmedabad,Diesel,Manual,First,5,5.5,24,1120,70,4,hyundai,grand,30
Delhi,Diesel,Manual,First,5,4.25,24,1186,73.97,5,hyundai,grand,59
Kochi,Diesel,Manual,First,5,5.48,22.9,1248,74,4,maruti,swift,65
Bangalore,Petrol,Manual,First,5,7.25,18.6,1197,81.83,4,hyundai,i20,19
Hyderabad,Petrol,Manual,First,5,3,17.5,1298,85.8,8,maruti,swift,50
Mumbai,Petrol,Manual,Second,5,1.49,17.7,1497,78,13,honda,city,75
Pune,Petrol,Automatic,First,5,3.65,16.95,1197,78.9,7,hyundai,i10,54
Ahmedabad,Diesel,Manual,First,5,10.9,23,1498,98.96,2,ford,ecosport,13
Bangalore,Petrol,Manual,First,5,4.3,23.1,998,67.04,5,maruti,celerio,48
Pune,Diesel,Manual,Second,7,6.11,20.77,1248,88.76,8,maruti,ertiga,63
Bangalore,Petrol,Manual,First,5,4.69,19.1,1197,85.8,8,maruti,swift,69
Kochi,Petrol,Manual,First,5,3.19,18.5,1197,85.8,9,maruti,ritz,33
Pune,Petrol,Automatic,Second,5,3.75,15,1396,98.6,8,hyundai,i20,55
Pune,Petrol,Manual,First,5,8.6,17.19,1197,81.86,1,hyundai,i20,1
Coimbatore,Petrol,Manual,First,5,9.31,17.8,1198,86.7,1,honda,amaze,16
Bangalore,Petrol,Manual,First,5,5.5,18.6,1197,81.83,5,hyundai,i20,53
Mumbai,Petrol,Manual,First,5,3.35,24.7,796,47.3,2,maruti,alto,11
Delhi,Petrol,Manual,First,5,2.95,20.36,1197,78.9,7,hyundai,i10,63
Pune,Petrol,Manual,Third,5,2.44,16.47,1198,73.9,10,volkswagen,polo,79
Mumbai,Petrol,Manual,First,5,5.85,20.73,1373,91.1,5,maruti,ciaz,41
Pune,Diesel,Manual,First,5,3.8,24.4,1120,71,4,hyundai,xcent,76
Kolkata,Petrol,Manual,First,5,2.7,17.7,1497,78,12,honda,city,69
Jaipur,Diesel,Manual,First,7,7.21,15.96,2523,62.1,4,mahindra,bolero,65
Kolkata,Diesel,Manual,First,5,4.2,25.4,1186,73.97,3,hyundai,xcent,51
Hyderabad,Petrol,Automatic,First,5,3.45,16.98,998,66.1,7,maruti,a-star,56
Coimbatore,Petrol,Manual,First,5,4.69,18.06,1198,74.96,6,renault,pulse,31
Chennai,Diesel,Manual,First,5,5.25,22.9,1248,74,6,maruti,swift,75
Mumbai,Petrol,Manual,First,5,3.9,16.47,1198,74,6,volkswagen,polo,15
Mumbai,Petrol,Manual,First,5,5.8,17.19,1197,81.86,5,hyundai,i20,12
Hyderabad,Diesel,Manual,First,5,5.6,23.4,1248,74,3,maruti,swift,44
Jaipur,Diesel,Manual,First,5,5.15,28.4,1248,74,5,maruti,swift,39
Bangalore,Petrol,Automatic,Second,4,2.38,21.9,624,37.48,4,tata,nano,17
Hyderabad,Petrol,Manual,First,5,3.8,17.5,1298,85.8,11,maruti,swift,71
Delhi,Petrol,Manual,Second,5,5.5,18.6,1197,81.83,5,hyundai,i20,45
Hyderabad,Petrol,Manual,First,5,3.55,17,1197,80,10,hyundai,i20,85
Mumbai,Petrol,Manual,First,5,6.35,20.73,1373,91.1,5,maruti,ciaz,48
Hyderabad,Diesel,Manual,Second,5,1.1,16.1,1405,70,15,tata,indigo,92
Mumbai,Petrol,Manual,First,5,3.7,17.57,1193,88.7,6,tata,zest,36
Coimbatore,Petrol,Manual,Second,4,2.13,25.4,624,37.5,5,tata,nano,25
Chennai,Diesel,Manual,First,5,2.85,25,1396,69,3,tata,indica,100
Jaipur,Diesel,Manual,First,5,4.95,25.8,1498,98.6,6,honda,amaze,76
Pune,Petrol,Manual,First,5,2.25,18.9,1197,81.86,10,hyundai,grand,45
Delhi,Petrol,Manual,First,5,6.75,21.4,1197,83.1,3,maruti,baleno,10
Kochi,Diesel,Manual,First,7,8.49,25.47,1248,88.5,2,maruti,ertiga,51
Coimbatore,Diesel,Manual,First,5,5.59,23.2,1248,73.94,5,maruti,ritz,42
Delhi,Diesel,Manual,First,5,5.45,22.7,1498,89.84,6,ford,ecosport,69
Pune,Petrol,Manual,First,5,6.5,18.6,1197,81.83,3,hyundai,i20,10
Chennai,Petrol,Manual,First,5,4.35,19.4,1198,86.8,5,honda,brio,16
Kolkata,Diesel,Manual,First,5,3.75,25.8,1498,98.6,7,honda,amaze,46
Jaipur,Diesel,Manual,Second,5,4,24,1120,70,5,hyundai,grand,50
Kolkata,Diesel,Manual,First,5,2.6,23.08,1461,63.1,9,nissan,micra,39
Jaipur,Petrol,Manual,First,5,4.45,18.9,1197,82,4,hyundai,grand,26
Pune,Petrol,Manual,First,5,2.6,21.1,814,55.2,5,hyundai,eon,28
Coimbatore,Petrol,Manual,First,5,8.76,20.73,1373,91.1,2,maruti,ciaz,7
Chennai,Petrol,Automatic,First,5,5.5,22,1197,81.8,3,maruti,dzire,42
Hyderabad,Diesel,Manual,First,5,5.5,25.2,1248,74,6,maruti,swift,108
Hyderabad,Diesel,Manual,First,5,2.95,17.2,1396,53.5,7,tata,indica,62
Kochi,Diesel,Manual,First,5,4.9,24,1120,70,5,hyundai,grand,58
Delhi,Petrol,Automatic,First,5,4.25,22.5,998,67,4,maruti,wagon,30
Delhi,Diesel,Manual,First,5,8.25,24.3,1248,88.5,4,maruti,vitara,22
Chennai,Petrol,Manual,First,5,0.95,17.3,993,60,18,maruti,zen,99
Kochi,Petrol,Manual,First,5,4.01,19.81,1086,68.05,4,hyundai,i10,34
Kochi,Petrol,Manual,First,5,8.2,17.5,1199,88.7,1,honda,wr-v,13
Chennai,Diesel,Manual,Second,5,6.2,25.1,1498,98.6,6,honda,city,71
Kolkata,Diesel,Manual,First,5,3.5,20,1399,68.05,8,ford,figo,110
Coimbatore,Petrol,Automatic,Second,5,5.43,19,1199,88.7,3,honda,jazz,66
Hyderabad,Petrol,Automatic,First,5,7.99,17.97,1498,99.6,6,nissan,sunny,32
Coimbatore,Diesel,Manual,First,5,3.59,18.7,1896,66,9,skoda,octavia,75
Chennai,Diesel,Manual,First,5,1.9,25.44,936,57.6,8,chevrolet,beat,82
Pune,Petrol,Manual,Second,5,3.9,17.57,1193,88.7,6,tata,zest,23
Coimbatore,Petrol,Manual,First,5,5.15,18.5,1197,80,7,hyundai,i20,56
Mumbai,Petrol,Automatic,First,5,3.65,21.5,1197,81.8,5,maruti,wagon,26
Kolkata,Diesel,Manual,First,5,5,25.4,1186,73.97,4,hyundai,xcent,26
Pune,Petrol,Manual,Second,5,0.75,13.2,1495,94,19,hyundai,accent,130
Kolkata,Petrol,Manual,First,5,1.8,15.6,1196,70,10,ford,figo,114
Kochi,Diesel,Manual,First,5,4.41,25.8,1498,98.6,6,honda,amaze,97
Chennai,Petrol,Manual,First,5,2,18.9,998,67.1,14,maruti,wagon,40
Ahmedabad,Diesel,Manual,First,5,2.75,19.3,1248,73.9,10,maruti,swift,83
Jaipur,Petrol,Manual,First,5,3.85,22.5,998,67.04,3,maruti,wagon,35
Mumbai,Petrol,Manual,First,5,1.9,18.2,1061,64,10,maruti,zen,23
Kochi,Petrol,Manual,First,4,1.26,25.4,624,37.48,6,tata,nano,59
Chennai,Petrol,Manual,Second,5,2.4,18.5,1197,80,11,hyundai,i20,69
Delhi,Petrol,Manual,Second,5,1.4,17.5,1198,70,11,skoda,fabia,65
Coimbatore,Petrol,Manual,First,4,2.9,25.4,624,37.5,5,tata,nano,30
Chennai,Diesel,Manual,First,5,2.4,20,1399,68,9,ford,figo,76
Kochi,Diesel,Manual,First,5,6.22,26,1498,98.6,5,honda,city,64
Chennai,Petrol,Automatic,First,5,4.5,22.5,999,67,2,renault,kwid,14
Mumbai,Petrol,Manual,First,5,4.25,18.9,1197,82,5,hyundai,grand,26
Mumbai,Diesel,Manual,First,5,6.95,22.54,1396,88.73,3,hyundai,i20,27
Coimbatore,Petrol,Automatic,First,5,4.56,24.07,998,67.1,2,maruti,alto,31
Mumbai,Petrol,Manual,First,5,5.65,18,1198,86.7,4,honda,amaze,17
Kochi,Diesel,Manual,First,5,6.2,21.19,1396,88.73,4,hyundai,i20,49
Delhi,Petrol,Manual,First,5,3.25,23.1,998,67.04,6,maruti,celerio,48
Bangalore,Diesel,Manual,First,5,7.25,24.8,1396,88.7,4,hyundai,verna,79
Pune,Diesel,Manual,First,5,4.61,21.8,1461,78,7,renault,fluence,57
Delhi,Petrol,Manual,First,5,5.3,16.2,1199,74,4,volkswagen,polo,29
Ahmedabad,Diesel,Manual,First,5,1.9,17,1405,70,8,tata,indigo,50
Kochi,Petrol,Manual,First,5,3.09,20.36,1197,78.9,8,hyundai,i10,57
Delhi,Petrol,Manual,First,5,4.25,18.9,1197,82,4,hyundai,grand,22
Hyderabad,Diesel,Manual,First,5,2.95,21.1,1248,73.9,9,maruti,ritz,127
Hyderabad,Petrol,Manual,First,5,3.3,19.81,1086,68.05,9,hyundai,i10,60
Hyderabad,Petrol,Manual,First,5,2.7,18.2,998,67.1,8,maruti,zen,59
Mumbai,Diesel,Manual,Second,5,4.5,23.4,1248,74,8,maruti,swift,80
Pune,Diesel,Manual,Second,5,5.25,28.4,1248,74,6,maruti,swift,103
Pune,Diesel,Manual,First,5,6,28.4,1248,73.75,3,maruti,dzire,48
Kolkata,Petrol,Manual,First,5,3.14,18.9,1197,82,6,hyundai,grand,41
Jaipur,Petrol,Manual,First,5,2.55,25.17,799,53.3,4,renault,kwid,26
Jaipur,Petrol,Manual,Second,5,2.3,15.64,1193,64.08,8,tata,indigo,30
Hyderabad,Diesel,Manual,First,5,5.65,20,1399,68.05,6,ford,figo,74
Jaipur,Petrol,Manual,First,5,3,24.07,998,67.1,4,maruti,alto,35
Jaipur,Diesel,Manual,First,5,4.25,19.3,1248,73.9,8,maruti,swift,72
Pune,Diesel,Manual,First,7,6.6,20.77,1248,88.76,7,maruti,ertiga,43
Mumbai,Diesel,Manual,First,5,8.75,22.7,1498,89.84,3,ford,ecosport,30
Coimbatore,Petrol,Manual,First,5,4.57,17.71,1197,78.9,5,toyota,etios,64
Delhi,Petrol,Manual,First,5,2.5,20.36,1197,78.9,8,hyundai,i10,62
Coimbatore,Petrol,Manual,First,5,3.61,18.5,1197,80,9,hyundai,i20,63
Mumbai,Petrol,Automatic,First,5,4.6,19.15,1198,75.94,5,nissan,micra,34
Delhi,Diesel,Manual,Second,5,3.3,25.8,1498,98.6,7,honda,amaze,45
Chennai,Diesel,Manual,First,5,2.5,25.44,936,56.3,8,chevrolet,beat,81
Jaipur,Diesel,Manual,First,5,5.95,23.4,1248,74,5,maruti,swift,68
Hyderabad,Diesel,Manual,First,5,6.3,25.8,1498,98.6,3,honda,amaze,128
Ahmedabad,Diesel,Manual,First,5,11,26,1498,98.6,3,honda,city,37
Bangalore,Diesel,Manual,Second,5,3.75,20,1399,68,8,ford,figo,32
Jaipur,Diesel,Manual,First,5,4.2,19.87,1461,83.8,7,renault,duster,156
Delhi,Petrol,Manual,Second,5,2,21.1,1197,85.8,10,maruti,ritz,75
Kolkata,Petrol,Manual,First,5,3.25,18.9,1197,82,7,hyundai,grand,28
Kochi,Petrol,Manual,First,5,5.09,25.17,799,53.3,1,renault,kwid,6
Kochi,Diesel,Manual,Second,5,7.97,28.09,1248,88.5,2,maruti,ciaz,17
Delhi,Petrol,Manual,First,5,2.9,16,1198,90,9,honda,jazz,69
Coimbatore,Diesel,Manual,First,5,12.15,21.38,1396,88.7,4,hyundai,creta,55
Bangalore,Petrol,Manual,Second,5,5.65,18.6,1197,81.83,6,hyundai,i20,31
Hyderabad,Diesel,Manual,First,5,7.9,28.09,1248,88.5,4,maruti,ciaz,62
Coimbatore,Diesel,Manual,First,5,6.98,22.54,1396,88.73,5,hyundai,i20,46
Kolkata,Diesel,Manual,First,5,2.65,22.07,1199,73.9,8,volkswagen,polo,55
Kolkata,Diesel,Manual,First,5,2.49,22.07,1199,73.9,9,volkswagen,polo,55
Kochi,Diesel,Manual,First,7,6.5,24.5,1498,98.6,4,honda,mobilio,67
Hyderabad,Petrol,Automatic,First,5,4.55,23.1,998,67.04,6,maruti,celerio,24
Hyderabad,Diesel,Manual,Second,5,7.4,26.21,1248,88.5,5,maruti,ciaz,47
Bangalore,Petrol,Manual,First,5,3.55,15.6,1196,70,7,ford,figo,38
Chennai,Petrol,Manual,First,5,3.15,20.36,1197,78.9,8,hyundai,i10,70
Hyderabad,Diesel,Manual,First,5,5,21.64,1461,84.8,8,nissan,sunny,87
Ahmedabad,Petrol,Manual,First,5,3.75,20.36,1197,78.9,9,hyundai,i10,86
Kolkata,Diesel,Manual,First,5,3,25.8,1498,98.6,6,honda,amaze,84
Chennai,Diesel,Manual,Second,5,4,22.71,1461,84.8,8,nissan,sunny,70
Delhi,Diesel,Manual,Second,5,4.5,26.59,1248,74,5,maruti,swift,40
Mumbai,Petrol,Automatic,First,5,6.25,21.5,1197,81.8,1,maruti,wagon,0
Delhi,Petrol,Manual,Second,5,1,18.9,998,67.1,14,maruti,wagon,86
Kolkata,Diesel,Manual,Second,5,2.5,23.4,1248,74,7,maruti,swift,160
Coimbatore,Diesel,Manual,First,5,6.85,23.59,1364,67.04,2,toyota,etios,43
Kochi,Petrol,Manual,First,5,2.97,19.81,1086,68.05,8,hyundai,i10,65
Coimbatore,Diesel,Manual,First,5,7.38,20.14,1498,88.8,2,volkswagen,polo,39
Bangalore,Diesel,Manual,Second,5,3.65,23,1396,90,10,hyundai,i20,77
Kochi,Petrol,Automatic,First,5,5.99,18.9,1197,82,3,hyundai,grand,17
Chennai,Petrol,Automatic,First,5,7,21.4,1197,83.1,4,maruti,baleno,35
Pune,Petrol,Manual,Third,5,2.95,20.36,1197,78.9,7,hyundai,i10,54
Ahmedabad,Diesel,Manual,First,5,5.5,24.7,1047,69,3,tata,tigor,16
Hyderabad,Diesel,Manual,First,5,6.85,26.59,1248,74,5,maruti,swift,59
Pune,Diesel,Manual,First,5,7.9,23.59,1364,67.04,2,toyota,etios,3
Kolkata,Diesel,Manual,First,5,4,21.64,1461,84.8,8,nissan,sunny,47
Kolkata,Diesel,Manual,First,5,7.65,22.54,1396,88.76,2,hyundai,elite,6
Kochi,Petrol,Manual,First,5,5.64,18,1198,86.7,4,honda,amaze,39
Kolkata,Petrol,Manual,First,5,2.95,16.47,1198,73.9,7,volkswagen,polo,24
Jaipur,Diesel,Manual,First,5,5.65,22.9,1248,74,4,maruti,swift,55
Pune,Petrol,Manual,Third,5,0.85,15.4,1590,94,14,maruti,baleno,155
Pune,Petrol,Manual,Second,5,0.8,18.9,998,67.1,17,maruti,wagon,125
Coimbatore,Diesel,Manual,First,5,5.65,20.14,1498,88,6,volkswagen,polo,52
Ahmedabad,Diesel,Manual,First,5,6.9,28.09,1248,88.5,5,maruti,ciaz,52
Jaipur,Diesel,Manual,First,5,4,21.64,1461,84.8,7,nissan,sunny,120
Delhi,Petrol,Manual,First,7,2.2,15.1,1196,73,4,maruti,eeco,126
Kochi,Petrol,Manual,First,5,4.79,18.5,1197,82.9,6,hyundai,i20,42
Kochi,Diesel,Manual,First,5,6.83,26,1498,98.6,4,honda,city,84
Jaipur,Petrol,Manual,First,4,0.51,16.1,796,37,18,maruti,800,75
Pune,Petrol,Manual,Second,5,0.69,13.8,1299,70,14,ford,ikon,85
Delhi,Petrol,Manual,First,5,4.65,20.85,1197,83.14,5,maruti,swift,24
Bangalore,Petrol,Manual,Second,5,3.25,25.17,799,53.3,4,renault,kwid,41
Ahmedabad,Petrol,Manual,Second,5,1.95,18.9,998,67.1,12,maruti,wagon,60
Jaipur,Petrol,Manual,Second,5,4,18.9,1197,82,5,hyundai,grand,53
Delhi,Petrol,Manual,First,5,6.85,18.6,1197,81.83,3,hyundai,i20,9
Coimbatore,Petrol,Manual,First,5,5.45,18,1198,86.7,5,honda,amaze,53
Hyderabad,Diesel,Manual,First,5,1.99,17.8,1399,68,13,ford,fiesta,68
Kolkata,Diesel,Manual,First,5,6.5,23.59,1364,67.04,6,toyota,etios,45
Coimbatore,Petrol,Automatic,First,5,9.27,19,1199,88.7,2,honda,jazz,20
Kolkata,Diesel,Manual,First,5,2.8,25.44,936,57.6,7,chevrolet,beat,26
Kolkata,Diesel,Manual,First,5,2.49,22.07,1199,73.9,9,volkswagen,polo,66
Jaipur,Diesel,Manual,First,5,8.85,23.65,1248,88.5,4,maruti,sx4,70
Delhi,Petrol,Manual,First,5,4.75,18.9,1197,81.86,3,hyundai,grand,46
Jaipur,Petrol,Automatic,First,5,3.2,24.04,999,67,3,renault,kwid,33
Kochi,Petrol,Manual,First,5,3.28,22.74,796,47.3,3,maruti,alto,27
Coimbatore,Petrol,Manual,First,5,7.39,21.4,1197,83.1,2,maruti,baleno,33
Pune,Diesel,Manual,First,5,3.65,23.2,1248,73.94,7,maruti,ritz,77
Kolkata,Diesel,Manual,First,5,3,23.2,1248,73.94,8,maruti,ritz,97
Chennai,Diesel,Manual,Second,5,2.25,25.44,936,57.6,8,chevrolet,beat,75
Coimbatore,Petrol,Manual,First,5,4.11,14,796,35,1,maruti,omni,4
Bangalore,Diesel,Manual,First,5,2.35,25.44,936,56.3,5,chevrolet,beat,66
Coimbatore,Diesel,Manual,Second,5,6.41,25.83,1498,99,3,ford,figo,36
Jaipur,Diesel,Manual,First,5,10.25,21.38,1396,88.7,5,hyundai,creta,32
Kochi,Diesel,Manual,First,5,3.16,17.8,1399,67,8,ford,fiesta,79
Kochi,Petrol,Manual,First,5,3.55,19.81,1086,68.05,5,hyundai,i10,31
Kolkata,Petrol,Manual,First,5,0.75,14.49,1399,92.7,13,chevrolet,aveo,42
Kochi,Diesel,Manual,Second,5,6.36,22.54,1396,88.73,2,hyundai,i20,40
Kochi,Petrol,Manual,First,5,6.05,19.1,1197,82,3,hyundai,xcent,15
Hyderabad,Diesel,Manual,First,5,5.5,24,1120,70,5,hyundai,grand,76
Kolkata,Petrol,Manual,Second,5,1.25,19.7,796,46.3,13,maruti,alto,18
Mumbai,Petrol,Automatic,Second,5,2.5,16.95,1197,78.9,10,hyundai,i10,57
Jaipur,Petrol,Manual,Third,5,0.53,17.3,993,60,22,maruti,zen,95
Kolkata,Petrol,Manual,First,5,3.1,20.51,998,67.04,5,maruti,wagon,36
Hyderabad,Diesel,Manual,Second,5,2.6,20,1399,68,8,ford,figo,73
Kochi,Petrol,Manual,First,5,5.09,18,1198,86.7,5,honda,amaze,47
Hyderabad,Petrol,Manual,First,5,2.3,13.2,1495,94,12,hyundai,accent,62
Ahmedabad,Diesel,Manual,First,5,4.4,25.2,1248,74,7,maruti,swift,58
Mumbai,Petrol,Automatic,Second,5,3.49,16.5,1198,86.8,6,honda,brio,39
Hyderabad,Petrol,Manual,First,5,2.85,20.36,1197,78.9,11,hyundai,i10,84
Coimbatore,Petrol,Manual,First,5,3.62,15.6,1196,70,8,ford,figo,75
Kochi,Diesel,Manual,Second,5,3.19,21,1461,64.1,8,mahindra,verito,118
Delhi,Petrol,Manual,First,6,5.5,18.15,1198,82,2,mahindra,kuv,42
Kochi,Petrol,Manual,First,5,7.67,18.6,1197,81.83,1,hyundai,i20,12
Hyderabad,Diesel,Manual,First,5,6.6,19.3,1248,73.9,6,maruti,swift,76
Jaipur,Petrol,Manual,First,5,4.5,21.4,1197,83.1,3,maruti,baleno,27
Mumbai,Petrol,Manual,First,5,1.45,17.92,1086,62.1,11,hyundai,santro,42
Hyderabad,Diesel,Manual,First,5,7.9,28.09,1248,88.5,5,maruti,ciaz,67
Mumbai,Diesel,Manual,First,5,6.5,20.45,1461,83.8,4,nissan,terrano,37
Hyderabad,Diesel,Manual,First,5,9.75,26,1498,98.6,4,honda,city,53
Jaipur,Diesel,Manual,First,5,6,20.45,1461,83.8,6,nissan,terrano,60
Delhi,Diesel,Manual,First,5,3.99,24,1120,70,6,hyundai,grand,65
Chennai,Petrol,Manual,First,5,6.8,21.4,1197,83.1,3,maruti,baleno,43
Pune,Petrol,Manual,First,5,2.95,19.81,1086,68.05,7,hyundai,i10,84
Hyderabad,Petrol,Manual,Second,5,2.3,20.92,998,67.1,9,maruti,alto,78
Delhi,Petrol,Manual,First,5,2.75,18.5,1198,86.8,8,honda,brio,40
Coimbatore,Petrol,Manual,First,5,6.94,23.84,1199,84,1,tata,tiago,20
Hyderabad,Petrol,Manual,First,5,1.95,15.3,1341,83,13,hyundai,getz,58
Kolkata,Petrol,Manual,First,5,4.9,18.6,1197,81.83,5,hyundai,i20,36
Kochi,Diesel,Manual,First,5,6.25,19.87,1461,83.14,5,nissan,terrano,58
Mumbai,Petrol,Manual,First,5,2.6,20.36,1197,78.9,9,hyundai,i10,39
Pune,Petrol,Manual,Second,5,3.3,17.5,1298,85.8,10,maruti,swift,49
Hyderabad,Diesel,Manual,Second,5,3.05,22.3,1248,74,7,tata,indica,99
Kolkata,Diesel,Manual,First,5,3.25,21.27,1396,88.76,8,hyundai,i20,33
Delhi,Petrol,Manual,First,5,3.75,19.1,1197,81.86,6,hyundai,xcent,52
Hyderabad,Petrol,Manual,First,5,4.8,23.84,1199,84,3,tata,tiago,22
Kochi,Petrol,Manual,First,5,3.8,25.17,799,53.3,1,renault,kwid,7
Hyderabad,Petrol,Manual,First,5,3.5,20.36,1197,78.9,9,hyundai,i10,84
Mumbai,Petrol,Manual,First,5,4.75,19.5,1199,86.76,6,honda,amaze,21
Delhi,Petrol,Manual,First,5,4.5,18.78,999,74,4,volkswagen,polo,27
Kolkata,Petrol,Manual,First,5,2.35,20.36,1197,78.9,8,hyundai,i10,29
Hyderabad,Diesel,Manual,First,5,3.4,23.08,1461,63.12,6,renault,pulse,48
Kochi,Diesel,Manual,First,5,5.11,20.46,1461,83.8,7,renault,duster,69
Kolkata,Petrol,Manual,First,5,3.4,20.36,1197,78.9,5,hyundai,i10,28
Kochi,Petrol,Manual,First,6,5.84,18.15,1198,82,3,mahindra,kuv,29
Kolkata,Petrol,Automatic,First,5,3.8,23.1,998,67.04,4,maruti,celerio,30
Mumbai,Petrol,Automatic,First,5,2.5,16.98,998,66.1,8,maruti,a-star,32
Kolkata,Diesel,Manual,First,5,6.95,25.1,1498,98.6,5,honda,city,30
Coimbatore,Petrol,Manual,First,5,6.19,18.9,1197,82,3,hyundai,grand,22
Hyderabad,Diesel,Manual,First,5,6,20.45,1461,83.8,7,renault,duster,74
Pune,Petrol,Manual,First,5,3.75,18.9,1197,82,5,hyundai,grand,21
Kochi,Diesel,Manual,First,5,9.46,22.77,1498,98.59,2,ford,ecosport,37
Jaipur,Petrol,Manual,Second,5,3,16.95,1498,97.7,9,nissan,sunny,41
Chennai,Diesel,Manual,First,5,5.75,25.83,1498,99,4,ford,figo,37
Kochi,Petrol,Manual,First,5,3.7,25.17,799,53.3,3,renault,kwid,21
Kolkata,Petrol,Manual,Second,5,2.5,19.4,1198,86.8,6,honda,brio,50
Coimbatore,Petrol,Manual,First,5,5.35,16.1,1298,88.2,8,maruti,swift,78
Delhi,Diesel,Manual,First,5,3.65,21.9,1396,88.8,7,hyundai,i20,64
Delhi,Petrol,Manual,First,5,2.45,18.9,998,67.1,8,maruti,wagon,52
Coimbatore,Diesel,Manual,First,5,8.11,26,1498,98.6,3,honda,city,65
Ahmedabad,Diesel,Manual,First,5,7.75,22.54,1396,88.73,2,hyundai,i20,30
Coimbatore,Petrol,Automatic,First,5,5.85,19.15,1198,75.94,3,nissan,micra,54
Mumbai,Petrol,Manual,First,5,4.29,25.17,799,53.3,2,renault,kwid,1
Hyderabad,Diesel,Manual,First,5,8,25.6,1498,98.6,5,honda,city,82
Jaipur,Diesel,Manual,First,5,5.5,27.39,1248,74,5,maruti,baleno,98
Delhi,Diesel,Manual,First,5,6.35,22.77,1498,98.59,5,ford,ecosport,57
Hyderabad,Diesel,Manual,First,5,7.2,22.7,1498,89.84,6,ford,ecosport,56
Bangalore,Diesel,Manual,First,5,3.65,22.07,1199,73.9,8,volkswagen,polo,78
Kochi,Diesel,Manual,First,5,6.35,22.54,1396,88.73,4,hyundai,i20,55
Pune,Diesel,Manual,First,5,7.8,19.87,1461,83.8,4,renault,duster,55
Chennai,Petrol,Manual,Second,5,1.4,13.8,1299,70,13,ford,ikon,90
Hyderabad,Diesel,Manual,First,5,8.5,27.39,1248,74,2,maruti,baleno,17
Ahmedabad,Petrol,Manual,Second,5,0.75,15.9,1298,85,15,maruti,esteem,81
Pune,Petrol,Manual,Second,5,1.3,12.85,1396,99.6,12,tata,indigo,52
Delhi,Petrol,Manual,First,5,2.3,17.92,1086,62.1,7,hyundai,santro,60
Pune,Diesel,Manual,First,5,4.5,25.83,1498,99,4,ford,figo,115
Hyderabad,Diesel,Manual,First,7,5.5,14.95,2489,93.7,4,mahindra,xylo,132
Mumbai,Petrol,Automatic,First,5,4.45,23.1,998,67.04,5,maruti,celerio,40
Bangalore,Diesel,Manual,First,5,5.5,24,1120,70,4,hyundai,grand,50
Kochi,Petrol,Manual,First,5,5.07,18.9,1197,81.86,4,hyundai,grand,28
Mumbai,Petrol,Manual,First,5,3.85,18.9,1197,82,5,hyundai,grand,20
Chennai,Petrol,Manual,First,5,7.95,18.6,1197,81.86,4,hyundai,elite,11
Jaipur,Petrol,Manual,Second,5,1.25,18.2,998,67.1,11,maruti,zen,63
Kochi,Petrol,Manual,First,5,3.64,20.92,998,67.1,6,maruti,alto,36
Jaipur,Petrol,Manual,Second,5,4.05,16.78,1496,88.73,7,toyota,etios,67
Pune,Diesel,Manual,First,5,5.25,22.9,1248,74,6,maruti,swift,84
Kolkata,Petrol,Manual,Second,5,2.1,18.9,998,67.1,9,maruti,wagon,37
Kochi,Petrol,Manual,First,5,3.71,25.17,799,53.3,3,renault,kwid,32
Kochi,Diesel,Manual,First,5,9.44,24.3,1248,88.5,3,maruti,vitara,21
Kolkata,Petrol,Manual,First,5,3.45,18.9,1197,82,6,hyundai,grand,37
Ahmedabad,Petrol,Automatic,First,5,4,24.07,998,67.1,3,maruti,alto,20
Delhi,Petrol,Manual,Second,5,5.8,18.6,1197,81.83,5,hyundai,i20,42
Kolkata,Diesel,Manual,First,5,4.65,23.4,1248,74,6,maruti,swift,28
